latestentry,ODS,supplier
2019-08-01 00:00:00+00:00,C83649,EMIS
2019-08-01 00:00:00+00:00,C83653,EMIS
2019-08-01 00:00:00+00:00,C84008,EMIS
2019-08-01 00:00:00+00:00,C84011,EMIS
2019-08-01 00:00:00+00:00,C84023,EMIS
2019-08-01 00:00:00+00:00,C84043,EMIS
2019-08-01 00:00:00+00:00,C84044,EMIS
2019-08-01 00:00:00+00:00,C84080,EMIS
2019-08-01 00:00:00+00:00,C84085,EMIS
2019-08-01 00:00:00+00:00,C84090,EMIS
2019-08-01 00:00:00+00:00,C84105,EMIS
2019-08-01 00:00:00+00:00,C84107,EMIS
2019-08-01 00:00:00+00:00,C84116,EMIS
2019-08-01 00:00:00+00:00,C84117,EMIS
2019-08-01 00:00:00+00:00,C84136,EMIS
2019-08-01 00:00:00+00:00,C84602,EMIS
2019-08-01 00:00:00+00:00,C84628,EMIS
2019-08-01 00:00:00+00:00,C84635,EMIS
2019-08-01 00:00:00+00:00,C84692,EMIS
2019-08-01 00:00:00+00:00,C84693,EMIS
2019-08-01 00:00:00+00:00,C84714,EMIS
2019-08-01 00:00:00+00:00,C85004,EMIS
2019-08-01 00:00:00+00:00,C85006,EMIS
2019-08-01 00:00:00+00:00,C85007,EMIS
2019-08-01 00:00:00+00:00,C85008,EMIS
2019-08-01 00:00:00+00:00,C85014,EMIS
2019-08-01 00:00:00+00:00,C85016,EMIS
2019-08-01 00:00:00+00:00,C85018,EMIS
2019-08-01 00:00:00+00:00,C85019,EMIS
2019-08-01 00:00:00+00:00,C85020,EMIS
2019-08-01 00:00:00+00:00,C85022,EMIS
2019-08-01 00:00:00+00:00,C85026,EMIS
2019-08-01 00:00:00+00:00,C85028,EMIS
2019-08-01 00:00:00+00:00,C85030,EMIS
2019-08-01 00:00:00+00:00,C85033,EMIS
2019-08-01 00:00:00+00:00,C85614,EMIS
2019-08-01 00:00:00+00:00,C85622,EMIS
2019-08-01 00:00:00+00:00,C85623,EMIS
2019-08-01 00:00:00+00:00,C86002,EMIS
2019-08-01 00:00:00+00:00,C86005,EMIS
2019-08-01 00:00:00+00:00,C86006,EMIS
2019-08-01 00:00:00+00:00,C86015,EMIS
2019-08-01 00:00:00+00:00,C86018,EMIS
2019-08-01 00:00:00+00:00,C86019,EMIS
2019-08-01 00:00:00+00:00,C86020,EMIS
2019-08-01 00:00:00+00:00,C86022,EMIS
2019-08-01 00:00:00+00:00,C86023,EMIS
2019-08-01 00:00:00+00:00,C86024,EMIS
2019-08-01 00:00:00+00:00,C86026,EMIS
2019-08-01 00:00:00+00:00,C86032,EMIS
2019-08-01 00:00:00+00:00,C86033,EMIS
2019-08-01 00:00:00+00:00,C86034,EMIS
2019-08-01 00:00:00+00:00,C86038,EMIS
2019-08-01 00:00:00+00:00,C86606,EMIS
2019-08-01 00:00:00+00:00,C86626,EMIS
2019-08-01 00:00:00+00:00,C87004,EMIS
2019-08-01 00:00:00+00:00,C87009,EMIS
2019-08-01 00:00:00+00:00,C87015,EMIS
2019-08-01 00:00:00+00:00,C87016,EMIS
2019-08-01 00:00:00+00:00,C87017,EMIS
2019-08-01 00:00:00+00:00,C87018,EMIS
2019-08-01 00:00:00+00:00,C88008,EMIS
2019-08-01 00:00:00+00:00,C88013,EMIS
2019-08-01 00:00:00+00:00,C88014,EMIS
2019-08-01 00:00:00+00:00,C88019,EMIS
2019-08-01 00:00:00+00:00,C88028,EMIS
2019-08-01 00:00:00+00:00,C88030,EMIS
2019-08-01 00:00:00+00:00,C88032,EMIS
2019-08-01 00:00:00+00:00,C88035,EMIS
2019-08-01 00:00:00+00:00,C88037,EMIS
2019-08-01 00:00:00+00:00,C88054,EMIS
2019-08-01 00:00:00+00:00,C88057,EMIS
2019-08-01 00:00:00+00:00,C88070,EMIS
2019-08-01 00:00:00+00:00,C88076,EMIS
2019-08-01 00:00:00+00:00,C88082,EMIS
2019-08-01 00:00:00+00:00,C88088,EMIS
2019-08-01 00:00:00+00:00,C88091,EMIS
2019-08-01 00:00:00+00:00,C88627,EMIS
2019-08-01 00:00:00+00:00,C88631,EMIS
2019-08-01 00:00:00+00:00,C88643,EMIS
2019-08-01 00:00:00+00:00,C88655,EMIS
2019-08-01 00:00:00+00:00,D81004,EMIS
2019-08-01 00:00:00+00:00,D81025,EMIS
2019-08-01 00:00:00+00:00,D81027,EMIS
2019-08-01 00:00:00+00:00,D81028,EMIS
2019-08-01 00:00:00+00:00,D81030,EMIS
2019-08-01 00:00:00+00:00,D81035,EMIS
2019-08-01 00:00:00+00:00,D81045,EMIS
2019-08-01 00:00:00+00:00,D81054,EMIS
2019-08-01 00:00:00+00:00,D81056,EMIS
2019-08-01 00:00:00+00:00,D81058,EMIS
2019-08-01 00:00:00+00:00,D81060,EMIS
2019-08-01 00:00:00+00:00,D81085,EMIS
2019-08-01 00:00:00+00:00,D81612,EMIS
2019-08-01 00:00:00+00:00,D82006,EMIS
2019-08-01 00:00:00+00:00,D82031,EMIS
2019-08-01 00:00:00+00:00,D82034,EMIS
2019-08-01 00:00:00+00:00,D82037,EMIS
2019-08-01 00:00:00+00:00,D82042,EMIS
2019-08-01 00:00:00+00:00,D82049,EMIS
2019-08-01 00:00:00+00:00,D82057,EMIS
2019-08-01 00:00:00+00:00,D82065,EMIS
2019-08-01 00:00:00+00:00,D82068,EMIS
2019-08-01 00:00:00+00:00,D82070,EMIS
2019-08-01 00:00:00+00:00,D82072,EMIS
2019-08-01 00:00:00+00:00,D82621,EMIS
2019-08-01 00:00:00+00:00,D83003,EMIS
2019-08-01 00:00:00+00:00,D83005,EMIS
2019-08-01 00:00:00+00:00,D83014,EMIS
2019-08-01 00:00:00+00:00,D83017,EMIS
2019-08-01 00:00:00+00:00,D83018,EMIS
2019-08-01 00:00:00+00:00,D83033,EMIS
2019-08-01 00:00:00+00:00,D83053,EMIS
2019-08-01 00:00:00+00:00,D83055,EMIS
2019-08-01 00:00:00+00:00,D83060,EMIS
2019-08-01 00:00:00+00:00,D83069,EMIS
2019-08-01 00:00:00+00:00,D83070,EMIS
2019-08-01 00:00:00+00:00,D83076,EMIS
2019-08-01 00:00:00+00:00,E81010,EMIS
2019-08-01 00:00:00+00:00,E81026,EMIS
2019-08-01 00:00:00+00:00,E81065,EMIS
2019-08-01 00:00:00+00:00,E82001,EMIS
2019-08-01 00:00:00+00:00,E82002,EMIS
2019-08-01 00:00:00+00:00,E82004,EMIS
2019-08-01 00:00:00+00:00,E82009,EMIS
2019-08-01 00:00:00+00:00,E82014,EMIS
2019-08-01 00:00:00+00:00,E82015,EMIS
2019-08-01 00:00:00+00:00,E82017,EMIS
2019-08-01 00:00:00+00:00,E82020,EMIS
2019-08-01 00:00:00+00:00,E82021,EMIS
2019-08-01 00:00:00+00:00,E82022,EMIS
2019-08-01 00:00:00+00:00,E82023,EMIS
2019-08-01 00:00:00+00:00,E82027,EMIS
2019-08-01 00:00:00+00:00,E82028,EMIS
2019-08-01 00:00:00+00:00,E82031,EMIS
2019-08-01 00:00:00+00:00,E82032,EMIS
2019-08-01 00:00:00+00:00,E82037,EMIS
2019-08-01 00:00:00+00:00,E82043,EMIS
2019-08-01 00:00:00+00:00,E82045,EMIS
2019-08-01 00:00:00+00:00,E82046,EMIS
2019-08-01 00:00:00+00:00,E82049,EMIS
2019-08-01 00:00:00+00:00,E82050,EMIS
2019-08-01 00:00:00+00:00,E82051,EMIS
2019-08-01 00:00:00+00:00,E82055,EMIS
2019-08-01 00:00:00+00:00,E82059,EMIS
2019-08-01 00:00:00+00:00,E82060,EMIS
2019-08-01 00:00:00+00:00,E82062,EMIS
2019-08-01 00:00:00+00:00,E82064,EMIS
2019-08-01 00:00:00+00:00,E82066,EMIS
2019-08-01 00:00:00+00:00,E82068,EMIS
2019-08-01 00:00:00+00:00,E82069,EMIS
2019-08-01 00:00:00+00:00,E82070,EMIS
2019-08-01 00:00:00+00:00,E82073,EMIS
2019-08-01 00:00:00+00:00,E82077,EMIS
2019-08-01 00:00:00+00:00,E82078,EMIS
2019-08-01 00:00:00+00:00,E82081,EMIS
2019-08-01 00:00:00+00:00,E82083,EMIS
2019-08-01 00:00:00+00:00,E82084,EMIS
2019-08-01 00:00:00+00:00,E82085,EMIS
2019-08-01 00:00:00+00:00,E82091,EMIS
2019-08-01 00:00:00+00:00,E82094,EMIS
2019-08-01 00:00:00+00:00,E82096,EMIS
2019-08-01 00:00:00+00:00,E82105,EMIS
2019-08-01 00:00:00+00:00,E82106,EMIS
2019-08-01 00:00:00+00:00,E82107,EMIS
2019-08-01 00:00:00+00:00,E82113,EMIS
2019-08-01 00:00:00+00:00,E82124,EMIS
2019-08-01 00:00:00+00:00,E82129,EMIS
2019-08-01 00:00:00+00:00,E82131,EMIS
2019-08-01 00:00:00+00:00,E82603,EMIS
2019-08-01 00:00:00+00:00,E82640,EMIS
2019-08-01 00:00:00+00:00,E82644,EMIS
2019-08-01 00:00:00+00:00,E82652,EMIS
2019-08-01 00:00:00+00:00,E82655,EMIS
2019-08-01 00:00:00+00:00,E82657,EMIS
2019-08-01 00:00:00+00:00,E83003,EMIS
2019-08-01 00:00:00+00:00,E83005,EMIS
2019-08-01 00:00:00+00:00,E83006,EMIS
2019-08-01 00:00:00+00:00,E83007,EMIS
2019-08-01 00:00:00+00:00,E83008,EMIS
2019-08-01 00:00:00+00:00,E83009,EMIS
2019-08-01 00:00:00+00:00,E83010,EMIS
2019-08-01 00:00:00+00:00,E83011,EMIS
2019-08-01 00:00:00+00:00,E83012,EMIS
2019-08-01 00:00:00+00:00,E83013,EMIS
2019-08-01 00:00:00+00:00,E83016,EMIS
2019-08-01 00:00:00+00:00,E83017,EMIS
2019-08-01 00:00:00+00:00,E83018,EMIS
2019-08-01 00:00:00+00:00,E83020,EMIS
2019-08-01 00:00:00+00:00,E83021,EMIS
2019-08-01 00:00:00+00:00,E83024,EMIS
2019-08-01 00:00:00+00:00,E83025,EMIS
2019-08-01 00:00:00+00:00,E83026,EMIS
2019-08-01 00:00:00+00:00,E83027,EMIS
2019-08-01 00:00:00+00:00,E83028,EMIS
2019-08-01 00:00:00+00:00,E83030,EMIS
2019-08-01 00:00:00+00:00,E83031,EMIS
2019-08-01 00:00:00+00:00,E83032,EMIS
2019-08-01 00:00:00+00:00,E83034,EMIS
2019-08-01 00:00:00+00:00,E83035,EMIS
2019-08-01 00:00:00+00:00,E83036,EMIS
2019-08-01 00:00:00+00:00,E83037,EMIS
2019-08-01 00:00:00+00:00,E83038,EMIS
2019-08-01 00:00:00+00:00,E83039,EMIS
2019-08-01 00:00:00+00:00,E83041,EMIS
2019-08-01 00:00:00+00:00,E83044,EMIS
2019-08-01 00:00:00+00:00,E83046,EMIS
2019-08-01 00:00:00+00:00,E83049,EMIS
2019-08-01 00:00:00+00:00,E83050,EMIS
2019-08-01 00:00:00+00:00,E83053,EMIS
2019-08-01 00:00:00+00:00,E83600,EMIS
2019-08-01 00:00:00+00:00,E83613,EMIS
2019-08-01 00:00:00+00:00,E83621,EMIS
2019-08-01 00:00:00+00:00,E83622,EMIS
2019-08-01 00:00:00+00:00,E83624,EMIS
2019-08-01 00:00:00+00:00,E83637,EMIS
2019-08-01 00:00:00+00:00,E83638,EMIS
2019-08-01 00:00:00+00:00,E83639,EMIS
2019-08-01 00:00:00+00:00,E83649,EMIS
2019-08-01 00:00:00+00:00,E83650,EMIS
2019-08-01 00:00:00+00:00,E83653,EMIS
2019-08-01 00:00:00+00:00,E83657,EMIS
2019-08-01 00:00:00+00:00,E83666,EMIS
2019-08-01 00:00:00+00:00,E83668,EMIS
2019-08-01 00:00:00+00:00,E84002,EMIS
2019-08-01 00:00:00+00:00,E84003,EMIS
2019-08-01 00:00:00+00:00,E84004,EMIS
2019-08-01 00:00:00+00:00,E84005,EMIS
2019-08-01 00:00:00+00:00,E84006,EMIS
2019-08-01 00:00:00+00:00,E84007,EMIS
2019-08-01 00:00:00+00:00,E84008,EMIS
2019-08-01 00:00:00+00:00,E84009,EMIS
2019-08-01 00:00:00+00:00,E84011,EMIS
2019-08-01 00:00:00+00:00,E84012,EMIS
2019-08-01 00:00:00+00:00,E84013,EMIS
2019-08-01 00:00:00+00:00,E84014,EMIS
2019-08-01 00:00:00+00:00,E84015,EMIS
2019-08-01 00:00:00+00:00,E84017,EMIS
2019-08-01 00:00:00+00:00,E84018,EMIS
2019-08-01 00:00:00+00:00,E84020,EMIS
2019-08-01 00:00:00+00:00,E84021,EMIS
2019-08-01 00:00:00+00:00,E84022,EMIS
2019-08-01 00:00:00+00:00,E84023,EMIS
2019-08-01 00:00:00+00:00,E84024,EMIS
2019-08-01 00:00:00+00:00,E84025,EMIS
2019-08-01 00:00:00+00:00,E84028,EMIS
2019-08-01 00:00:00+00:00,E84030,EMIS
2019-08-01 00:00:00+00:00,E84031,EMIS
2019-08-01 00:00:00+00:00,E84032,EMIS
2019-08-01 00:00:00+00:00,E84033,EMIS
2019-08-01 00:00:00+00:00,E84036,EMIS
2019-08-01 00:00:00+00:00,E84039,EMIS
2019-08-01 00:00:00+00:00,E84040,EMIS
2019-08-01 00:00:00+00:00,E84042,EMIS
2019-08-01 00:00:00+00:00,E84044,EMIS
2019-08-01 00:00:00+00:00,E84048,EMIS
2019-08-01 00:00:00+00:00,E84049,EMIS
2019-08-01 00:00:00+00:00,E84051,EMIS
2019-08-01 00:00:00+00:00,E84053,EMIS
2019-08-01 00:00:00+00:00,E84057,EMIS
2019-08-01 00:00:00+00:00,E84058,EMIS
2019-08-01 00:00:00+00:00,E84061,EMIS
2019-08-01 00:00:00+00:00,E84062,EMIS
2019-08-01 00:00:00+00:00,E84063,EMIS
2019-08-01 00:00:00+00:00,E84066,EMIS
2019-08-01 00:00:00+00:00,E84067,EMIS
2019-08-01 00:00:00+00:00,E84068,EMIS
2019-08-01 00:00:00+00:00,E84069,EMIS
2019-08-01 00:00:00+00:00,E84070,EMIS
2019-08-01 00:00:00+00:00,E84074,EMIS
2019-08-01 00:00:00+00:00,E84075,EMIS
2019-08-01 00:00:00+00:00,E84076,EMIS
2019-08-01 00:00:00+00:00,E84078,EMIS
2019-08-01 00:00:00+00:00,E84080,EMIS
2019-08-01 00:00:00+00:00,E84083,EMIS
2019-08-01 00:00:00+00:00,E84086,EMIS
2019-08-01 00:00:00+00:00,E84601,EMIS
2019-08-01 00:00:00+00:00,E84617,EMIS
2019-08-01 00:00:00+00:00,E84620,EMIS
2019-08-01 00:00:00+00:00,E84624,EMIS
2019-08-01 00:00:00+00:00,E84626,EMIS
2019-08-01 00:00:00+00:00,E84635,EMIS
2019-08-01 00:00:00+00:00,E84637,EMIS
2019-08-01 00:00:00+00:00,E84638,EMIS
2019-08-01 00:00:00+00:00,E84645,EMIS
2019-08-01 00:00:00+00:00,E84646,EMIS
2019-08-01 00:00:00+00:00,E84647,EMIS
2019-08-01 00:00:00+00:00,E84653,EMIS
2019-08-01 00:00:00+00:00,E84656,EMIS
2019-08-01 00:00:00+00:00,E84657,EMIS
2019-08-01 00:00:00+00:00,E84658,EMIS
2019-08-01 00:00:00+00:00,E84663,EMIS
2019-08-01 00:00:00+00:00,E84665,EMIS
2019-08-01 00:00:00+00:00,E84667,EMIS
2019-08-01 00:00:00+00:00,E84674,EMIS
2019-08-01 00:00:00+00:00,E84676,EMIS
2019-08-01 00:00:00+00:00,E84678,EMIS
2019-08-01 00:00:00+00:00,E84680,EMIS
2019-08-01 00:00:00+00:00,E84681,EMIS
2019-08-01 00:00:00+00:00,E84684,EMIS
2019-08-01 00:00:00+00:00,E84685,EMIS
2019-08-01 00:00:00+00:00,E84693,EMIS
2019-08-01 00:00:00+00:00,E84696,EMIS
2019-08-01 00:00:00+00:00,E84699,EMIS
2019-08-01 00:00:00+00:00,E84701,EMIS
2019-08-01 00:00:00+00:00,E84702,EMIS
2019-08-01 00:00:00+00:00,E84704,EMIS
2019-08-01 00:00:00+00:00,E84709,EMIS
2019-08-01 00:00:00+00:00,E84713,EMIS
2019-08-01 00:00:00+00:00,E85682,EMIS
2019-08-01 00:00:00+00:00,E85750,EMIS
2019-08-01 00:00:00+00:00,E86001,EMIS
2019-08-01 00:00:00+00:00,E86003,EMIS
2019-08-01 00:00:00+00:00,E86004,EMIS
2019-08-01 00:00:00+00:00,E86005,EMIS
2019-08-01 00:00:00+00:00,E86006,EMIS
2019-08-01 00:00:00+00:00,E86007,EMIS
2019-08-01 00:00:00+00:00,E86009,EMIS
2019-08-01 00:00:00+00:00,E86010,EMIS
2019-08-01 00:00:00+00:00,E86011,EMIS
2019-08-01 00:00:00+00:00,E86012,EMIS
2019-08-01 00:00:00+00:00,E86014,EMIS
2019-08-01 00:00:00+00:00,E86015,EMIS
2019-08-01 00:00:00+00:00,E86016,EMIS
2019-08-01 00:00:00+00:00,E86017,EMIS
2019-08-01 00:00:00+00:00,E86018,EMIS
2019-08-01 00:00:00+00:00,E86019,EMIS
2019-08-01 00:00:00+00:00,E86020,EMIS
2019-08-01 00:00:00+00:00,E86022,EMIS
2019-08-01 00:00:00+00:00,E86024,EMIS
2019-08-01 00:00:00+00:00,E86026,EMIS
2019-08-01 00:00:00+00:00,E86027,EMIS
2019-08-01 00:00:00+00:00,E86028,EMIS
2019-08-01 00:00:00+00:00,E86029,EMIS
2019-08-01 00:00:00+00:00,E86030,EMIS
2019-08-01 00:00:00+00:00,E86033,EMIS
2019-08-01 00:00:00+00:00,E86034,EMIS
2019-08-01 00:00:00+00:00,E86036,EMIS
2019-08-01 00:00:00+00:00,E86038,EMIS
2019-08-01 00:00:00+00:00,E86041,EMIS
2019-08-01 00:00:00+00:00,E86042,EMIS
2019-08-01 00:00:00+00:00,E86605,EMIS
2019-08-01 00:00:00+00:00,E86609,EMIS
2019-08-01 00:00:00+00:00,E86610,EMIS
2019-08-01 00:00:00+00:00,E86612,EMIS
2019-08-01 00:00:00+00:00,E86615,EMIS
2019-08-01 00:00:00+00:00,E86618,EMIS
2019-08-01 00:00:00+00:00,E86619,EMIS
2019-08-01 00:00:00+00:00,E86620,EMIS
2019-08-01 00:00:00+00:00,E86625,EMIS
2019-08-01 00:00:00+00:00,E86626,EMIS
2019-08-01 00:00:00+00:00,E86629,EMIS
2019-08-01 00:00:00+00:00,E86632,EMIS
2019-08-01 00:00:00+00:00,E86637,EMIS
2019-08-01 00:00:00+00:00,E86640,EMIS
2019-08-01 00:00:00+00:00,F81009,EMIS
2019-08-01 00:00:00+00:00,F81012,EMIS
2019-08-01 00:00:00+00:00,F81015,EMIS
2019-08-01 00:00:00+00:00,F81017,EMIS
2019-08-01 00:00:00+00:00,F81019,EMIS
2019-08-01 00:00:00+00:00,F81021,EMIS
2019-08-01 00:00:00+00:00,F81028,EMIS
2019-08-01 00:00:00+00:00,F81034,EMIS
2019-08-01 00:00:00+00:00,F81042,EMIS
2019-08-01 00:00:00+00:00,F81044,EMIS
2019-08-01 00:00:00+00:00,F81048,EMIS
2019-08-01 00:00:00+00:00,F81052,EMIS
2019-08-01 00:00:00+00:00,F81053,EMIS
2019-08-01 00:00:00+00:00,F81090,EMIS
2019-08-01 00:00:00+00:00,F81091,EMIS
2019-08-01 00:00:00+00:00,F81111,EMIS
2019-08-01 00:00:00+00:00,F81116,EMIS
2019-08-01 00:00:00+00:00,F81118,EMIS
2019-08-01 00:00:00+00:00,F81131,EMIS
2019-08-01 00:00:00+00:00,F81132,EMIS
2019-08-01 00:00:00+00:00,F81137,EMIS
2019-08-01 00:00:00+00:00,F81153,EMIS
2019-08-01 00:00:00+00:00,F81213,EMIS
2019-08-01 00:00:00+00:00,F81221,EMIS
2019-08-01 00:00:00+00:00,F81606,EMIS
2019-08-01 00:00:00+00:00,F81633,EMIS
2019-08-01 00:00:00+00:00,F81670,EMIS
2019-08-01 00:00:00+00:00,F81730,EMIS
2019-08-01 00:00:00+00:00,F81741,EMIS
2019-08-01 00:00:00+00:00,F81757,EMIS
2019-08-01 00:00:00+00:00,F82001,EMIS
2019-08-01 00:00:00+00:00,F82002,EMIS
2019-08-01 00:00:00+00:00,F82003,EMIS
2019-08-01 00:00:00+00:00,F82005,EMIS
2019-08-01 00:00:00+00:00,F82006,EMIS
2019-08-01 00:00:00+00:00,F82007,EMIS
2019-08-01 00:00:00+00:00,F82008,EMIS
2019-08-01 00:00:00+00:00,F82009,EMIS
2019-08-01 00:00:00+00:00,F82011,EMIS
2019-08-01 00:00:00+00:00,F82012,EMIS
2019-08-01 00:00:00+00:00,F82013,EMIS
2019-08-01 00:00:00+00:00,F82014,EMIS
2019-08-01 00:00:00+00:00,F82016,EMIS
2019-08-01 00:00:00+00:00,F82018,EMIS
2019-08-01 00:00:00+00:00,F82019,EMIS
2019-08-01 00:00:00+00:00,F82021,EMIS
2019-08-01 00:00:00+00:00,F82022,EMIS
2019-08-01 00:00:00+00:00,F82023,EMIS
2019-08-01 00:00:00+00:00,F82025,EMIS
2019-08-01 00:00:00+00:00,F82028,EMIS
2019-08-01 00:00:00+00:00,F82030,EMIS
2019-08-01 00:00:00+00:00,F82034,EMIS
2019-08-01 00:00:00+00:00,F82039,EMIS
2019-08-01 00:00:00+00:00,F82040,EMIS
2019-08-01 00:00:00+00:00,F82042,EMIS
2019-08-01 00:00:00+00:00,F82045,EMIS
2019-08-01 00:00:00+00:00,F82051,EMIS
2019-08-01 00:00:00+00:00,F82053,EMIS
2019-08-01 00:00:00+00:00,F82055,EMIS
2019-08-01 00:00:00+00:00,F82604,EMIS
2019-08-01 00:00:00+00:00,F82607,EMIS
2019-08-01 00:00:00+00:00,F82609,EMIS
2019-08-01 00:00:00+00:00,F82610,EMIS
2019-08-01 00:00:00+00:00,F82612,EMIS
2019-08-01 00:00:00+00:00,F82619,EMIS
2019-08-01 00:00:00+00:00,F82621,EMIS
2019-08-01 00:00:00+00:00,F82624,EMIS
2019-08-01 00:00:00+00:00,F82625,EMIS
2019-08-01 00:00:00+00:00,F82627,EMIS
2019-08-01 00:00:00+00:00,F82630,EMIS
2019-08-01 00:00:00+00:00,F82634,EMIS
2019-08-01 00:00:00+00:00,F82638,EMIS
2019-08-01 00:00:00+00:00,F82639,EMIS
2019-08-01 00:00:00+00:00,F82642,EMIS
2019-08-01 00:00:00+00:00,F82647,EMIS
2019-08-01 00:00:00+00:00,F82648,EMIS
2019-08-01 00:00:00+00:00,F82649,EMIS
2019-08-01 00:00:00+00:00,F82650,EMIS
2019-08-01 00:00:00+00:00,F82660,EMIS
2019-08-01 00:00:00+00:00,F82661,EMIS
2019-08-01 00:00:00+00:00,F82666,EMIS
2019-08-01 00:00:00+00:00,F82670,EMIS
2019-08-01 00:00:00+00:00,F82671,EMIS
2019-08-01 00:00:00+00:00,F82674,EMIS
2019-08-01 00:00:00+00:00,F82675,EMIS
2019-08-01 00:00:00+00:00,F82676,EMIS
2019-08-01 00:00:00+00:00,F82677,EMIS
2019-08-01 00:00:00+00:00,F82679,EMIS
2019-08-01 00:00:00+00:00,F82686,EMIS
2019-08-01 00:00:00+00:00,F83002,EMIS
2019-08-01 00:00:00+00:00,F83003,EMIS
2019-08-01 00:00:00+00:00,F83004,EMIS
2019-08-01 00:00:00+00:00,F83005,EMIS
2019-08-01 00:00:00+00:00,F83006,EMIS
2019-08-01 00:00:00+00:00,F83007,EMIS
2019-08-01 00:00:00+00:00,F83008,EMIS
2019-08-01 00:00:00+00:00,F83010,EMIS
2019-08-01 00:00:00+00:00,F83011,EMIS
2019-08-01 00:00:00+00:00,F83012,EMIS
2019-08-01 00:00:00+00:00,F83015,EMIS
2019-08-01 00:00:00+00:00,F83017,EMIS
2019-08-01 00:00:00+00:00,F83018,EMIS
2019-08-01 00:00:00+00:00,F83019,EMIS
2019-08-01 00:00:00+00:00,F83020,EMIS
2019-08-01 00:00:00+00:00,F83021,EMIS
2019-08-01 00:00:00+00:00,F83022,EMIS
2019-08-01 00:00:00+00:00,F83023,EMIS
2019-08-01 00:00:00+00:00,F83025,EMIS
2019-08-01 00:00:00+00:00,F83027,EMIS
2019-08-01 00:00:00+00:00,F83032,EMIS
2019-08-01 00:00:00+00:00,F83033,EMIS
2019-08-01 00:00:00+00:00,F83034,EMIS
2019-08-01 00:00:00+00:00,F83039,EMIS
2019-08-01 00:00:00+00:00,F83042,EMIS
2019-08-01 00:00:00+00:00,F83043,EMIS
2019-08-01 00:00:00+00:00,F83044,EMIS
2019-08-01 00:00:00+00:00,F83045,EMIS
2019-08-01 00:00:00+00:00,F83048,EMIS
2019-08-01 00:00:00+00:00,F83050,EMIS
2019-08-01 00:00:00+00:00,F83052,EMIS
2019-08-01 00:00:00+00:00,F83053,EMIS
2019-08-01 00:00:00+00:00,F83055,EMIS
2019-08-01 00:00:00+00:00,F83056,EMIS
2019-08-01 00:00:00+00:00,F83057,EMIS
2019-08-01 00:00:00+00:00,F83058,EMIS
2019-08-01 00:00:00+00:00,F83059,EMIS
2019-08-01 00:00:00+00:00,F83060,EMIS
2019-08-01 00:00:00+00:00,F83061,EMIS
2019-08-01 00:00:00+00:00,F83063,EMIS
2019-08-01 00:00:00+00:00,F83064,EMIS
2019-08-01 00:00:00+00:00,F83615,EMIS
2019-08-01 00:00:00+00:00,F83623,EMIS
2019-08-01 00:00:00+00:00,F83624,EMIS
2019-08-01 00:00:00+00:00,F83632,EMIS
2019-08-01 00:00:00+00:00,F83633,EMIS
2019-08-01 00:00:00+00:00,F83635,EMIS
2019-08-01 00:00:00+00:00,F83658,EMIS
2019-08-01 00:00:00+00:00,F83660,EMIS
2019-08-01 00:00:00+00:00,F83664,EMIS
2019-08-01 00:00:00+00:00,F83665,EMIS
2019-08-01 00:00:00+00:00,F83666,EMIS
2019-08-01 00:00:00+00:00,F83671,EMIS
2019-08-01 00:00:00+00:00,F83672,EMIS
2019-08-01 00:00:00+00:00,F83673,EMIS
2019-08-01 00:00:00+00:00,F83674,EMIS
2019-08-01 00:00:00+00:00,F83677,EMIS
2019-08-01 00:00:00+00:00,F83678,EMIS
2019-08-01 00:00:00+00:00,F83680,EMIS
2019-08-01 00:00:00+00:00,F83681,EMIS
2019-08-01 00:00:00+00:00,F83682,EMIS
2019-08-01 00:00:00+00:00,F83683,EMIS
2019-08-01 00:00:00+00:00,F83686,EMIS
2019-08-01 00:00:00+00:00,F84003,EMIS
2019-08-01 00:00:00+00:00,F84004,EMIS
2019-08-01 00:00:00+00:00,F84006,EMIS
2019-08-01 00:00:00+00:00,F84008,EMIS
2019-08-01 00:00:00+00:00,F84009,EMIS
2019-08-01 00:00:00+00:00,F84010,EMIS
2019-08-01 00:00:00+00:00,F84012,EMIS
2019-08-01 00:00:00+00:00,F84013,EMIS
2019-08-01 00:00:00+00:00,F84014,EMIS
2019-08-01 00:00:00+00:00,F84015,EMIS
2019-08-01 00:00:00+00:00,F84016,EMIS
2019-08-01 00:00:00+00:00,F84017,EMIS
2019-08-01 00:00:00+00:00,F84018,EMIS
2019-08-01 00:00:00+00:00,F84021,EMIS
2019-08-01 00:00:00+00:00,F84022,EMIS
2019-08-01 00:00:00+00:00,F84025,EMIS
2019-08-01 00:00:00+00:00,F84030,EMIS
2019-08-01 00:00:00+00:00,F84031,EMIS
2019-08-01 00:00:00+00:00,F84033,EMIS
2019-08-01 00:00:00+00:00,F84034,EMIS
2019-08-01 00:00:00+00:00,F84035,EMIS
2019-08-01 00:00:00+00:00,F84036,EMIS
2019-08-01 00:00:00+00:00,F84038,EMIS
2019-08-01 00:00:00+00:00,F84039,EMIS
2019-08-01 00:00:00+00:00,F84041,EMIS
2019-08-01 00:00:00+00:00,F84043,EMIS
2019-08-01 00:00:00+00:00,F84044,EMIS
2019-08-01 00:00:00+00:00,F84046,EMIS
2019-08-01 00:00:00+00:00,F84047,EMIS
2019-08-01 00:00:00+00:00,F84050,EMIS
